Date,Close
2021-07-12,957.0
2021-07-13,942.5499877929688
2021-07-14,940.1500244140625
2021-07-15,948.2999877929688
2021-07-16,951.0999755859375
2021-07-19,944.0
2021-07-20,948.8499755859375
2021-07-22,969.6500244140625
2021-07-23,980.1500244140625
2021-07-26,976.5499877929688
2021-07-27,998.75
2021-07-28,1000.9500122070312
2021-07-29,986.8499755859375
2021-07-30,987.7999877929688
2021-08-02,992.3499755859375
2021-08-03,1017.0999755859375
2021-08-04,988.9500122070312
2021-08-05,976.0
2021-08-06,972.25
2021-08-09,975.25
2021-08-10,985.2000122070312
2021-08-11,979.7999877929688
2021-08-12,990.7999877929688
2021-08-13,983.25
2021-08-16,991.5
2021-08-17,1005.4500122070312
2021-08-18,1005.2000122070312
2021-08-20,1033.1500244140625
2021-08-23,1029.75
2021-08-24,1013.4500122070312
2021-08-25,1040.8499755859375
2021-08-26,1042.6500244140625
2021-08-27,1054.050048828125
2021-08-30,1087.5
2021-08-31,1099.300048828125
2021-09-01,1097.8499755859375
2021-09-02,1125.5
2021-09-03,1119.3499755859375
2021-09-06,1113.0
2021-09-07,1112.6500244140625
2021-09-08,1109.1500244140625
2021-09-09,1109.25
2021-09-13,1121.25
2021-09-14,1114.050048828125
2021-09-15,1126.9000244140625
2021-09-16,1104.699951171875
2021-09-17,1090.5999755859375
2021-09-20,1079.6500244140625
2021-09-21,1080.449951171875
2021-09-22,1054.449951171875
2021-09-23,1058.050048828125
2021-09-24,1041.6500244140625
2021-09-27,1038.699951171875
2021-09-28,1053.3499755859375
2021-09-29,1022.3499755859375
2021-09-30,1029.9000244140625
2021-10-01,1020.3499755859375
2021-10-04,1029.6500244140625
2021-10-05,1042.0999755859375
2021-10-06,1017.9500122070312
2021-10-07,1029.0
2021-10-08,1019.2999877929688
