Date,Close
2021-07-12,637.4412231445312
2021-07-13,637.9352416992188
2021-07-14,635.7614135742188
2021-07-15,632.599365234375
2021-07-16,636.2060546875
2021-07-19,631.90771484375
2021-07-20,615.1094970703125
2021-07-22,612.8368530273438
2021-07-23,607.945556640625
2021-07-26,598.3607788085938
2021-07-27,591.6414794921875
2021-07-28,573.8499755859375
2021-07-29,572.0
2021-07-30,586.0999755859375
2021-08-02,591.8499755859375
2021-08-03,591.9500122070312
2021-08-04,587.75
2021-08-05,584.5999755859375
2021-08-06,585.7999877929688
2021-08-09,585.9000244140625
2021-08-10,576.4500122070312
2021-08-11,563.75
2021-08-12,544.0
2021-08-13,558.4500122070312
2021-08-16,532.0
2021-08-17,530.1500244140625
2021-08-18,542.7999877929688
2021-08-20,534.8499755859375
2021-08-23,547.0999755859375
2021-08-24,548.9000244140625
2021-08-25,543.0
2021-08-26,540.5999755859375
2021-08-27,550.5499877929688
2021-08-30,555.0
2021-08-31,554.1500244140625
2021-09-01,552.3499755859375
2021-09-02,556.5
2021-09-03,555.6500244140625
2021-09-06,556.9000244140625
2021-09-07,553.8499755859375
2021-09-08,555.3499755859375
2021-09-09,558.0999755859375
2021-09-13,555.5499877929688
2021-09-14,560.8499755859375
2021-09-15,566.1500244140625
2021-09-16,564.5
2021-09-17,557.2000122070312
2021-09-20,546.0
2021-09-21,550.7999877929688
2021-09-22,561.1500244140625
2021-09-23,567.25
2021-09-24,564.0499877929688
2021-09-27,557.5
2021-09-28,544.3499755859375
2021-09-29,547.5999755859375
2021-09-30,551.8499755859375
2021-10-01,555.7000122070312
2021-10-04,562.1500244140625
2021-10-05,563.9500122070312
2021-10-06,550.3499755859375
2021-10-07,549.75
2021-10-08,549.7999877929688
