Date,Close
2021-06-02,15.149999618530273
2021-06-03,15.25
2021-06-04,15.949999809265137
2021-06-07,15.850000381469727
2021-06-08,15.449999809265137
2021-06-09,14.850000381469727
2021-06-10,15.649999618530273
2021-06-11,15.5
2021-06-14,15.100000381469727
2021-06-15,15.550000190734863
2021-06-16,15.25
2021-06-17,15.0
2021-06-18,14.800000190734863
2021-06-21,15.0
2021-06-22,14.699999809265137
2021-06-23,14.399999618530273
2021-06-24,13.949999809265137
2021-06-25,14.149999618530273
2021-06-28,14.350000381469727
2021-06-29,13.949999809265137
2021-06-30,13.899999618530273
2021-07-01,13.699999809265137
2021-07-02,13.5
2021-07-05,14.0
2021-07-06,14.0
2021-07-07,13.949999809265137
2021-07-08,14.050000190734863
2021-07-09,15.199999809265137
2021-07-12,15.0
2021-07-13,14.899999618530273
2021-07-14,14.350000381469727
2021-07-15,14.550000190734863
2021-07-16,14.350000381469727
2021-07-19,14.449999809265137
2021-07-20,13.949999809265137
2021-07-22,14.050000190734863
2021-07-23,13.850000381469727
2021-07-26,14.300000190734863
2021-07-27,14.199999809265137
2021-07-28,14.149999618530273
2021-07-29,14.350000381469727
2021-07-30,14.050000190734863
2021-08-02,14.050000190734863
2021-08-03,14.050000190734863
2021-08-04,13.600000381469727
2021-08-05,13.100000381469727
2021-08-06,13.100000381469727
2021-08-09,12.550000190734863
2021-08-10,12.300000190734863
2021-08-11,11.850000381469727
2021-08-12,14.0
2021-08-13,13.25
2021-08-16,12.899999618530273
2021-08-17,12.75
2021-08-18,13.25
2021-08-20,12.850000381469727
2021-08-23,12.850000381469727
2021-08-24,12.949999809265137
2021-08-25,13.050000190734863
2021-08-26,12.75
2021-08-27,12.75
2021-08-30,12.800000190734863
2021-08-31,12.600000381469727
2021-09-01,12.699999809265137
2021-09-02,13.050000190734863
2021-09-03,13.199999809265137
2021-09-06,13.75
2021-09-07,15.550000190734863
2021-09-08,14.949999809265137
2021-09-09,17.899999618530273
2021-09-13,19.350000381469727
2021-09-14,21.25
2021-09-15,20.399999618530273
2021-09-16,19.850000381469727
2021-09-17,20.799999237060547
2021-09-20,19.450000762939453
2021-09-21,19.549999237060547
2021-09-22,19.75
2021-09-23,20.600000381469727
2021-09-24,22.0
2021-09-27,21.75
2021-09-28,21.200000762939453
2021-09-29,20.700000762939453
2021-09-30,20.5
2021-10-01,20.200000762939453
2021-10-04,20.200000762939453
2021-10-05,19.75
2021-10-06,19.549999237060547
2021-10-07,19.850000381469727
2021-10-08,19.649999618530273
