Date,Close
2021-06-02,2661.1806640625
2021-06-03,2750.623779296875
2021-06-04,2727.6171875
2021-06-07,2737.406005859375
2021-06-08,2746.6982421875
2021-06-09,2712.163330078125
2021-06-10,2688.311767578125
2021-06-11,2729.40576171875
2021-06-14,2727.96484375
2021-06-15,2746.39990234375
2021-06-16,2724.0888671875
2021-06-17,2657.205322265625
2021-06-18,2690.79638671875
2021-06-21,2681.75244140625
2021-06-22,2701.38037109375
2021-06-23,2711.716064453125
2021-06-24,2690.001220703125
2021-06-25,2703.96435546875
2021-06-28,2723.49267578125
2021-06-29,2688.361572265625
2021-06-30,2654.621337890625
2021-07-01,2658.745849609375
2021-07-02,2644.5341796875
2021-07-05,2684.33642578125
2021-07-06,2694.373779296875
2021-07-07,2694.075927734375
2021-07-08,2712.41162109375
2021-07-09,2695.36767578125
2021-07-12,2692.734130859375
2021-07-13,2689.951416015625
2021-07-14,2683.29296875
2021-07-15,2650.994140625
2021-07-16,2601.054931640625
2021-07-19,2563.787109375
2021-07-20,2539.041259765625
2021-07-22,2544.2587890625
2021-07-23,2533.873291015625
2021-07-26,2547.33935546875
2021-07-27,2555.439208984375
2021-07-28,2534.61865234375
2021-07-29,2512.506103515625
2021-07-30,2514.59326171875
2021-08-02,2586.495849609375
2021-08-03,2632.90673828125
2021-08-04,2625.453125
2021-08-05,2715.243896484375
2021-08-06,2730.35009765625
2021-08-09,2729.0
2021-08-10,2734.35009765625
2021-08-11,2718.25
2021-08-12,2616.550048828125
2021-08-13,2546.800048828125
2021-08-16,2495.85009765625
2021-08-17,2515.64990234375
2021-08-18,2589.64990234375
2021-08-20,2601.64990234375
2021-08-23,2544.0
2021-08-24,2547.89990234375
2021-08-25,2579.5
2021-08-26,2578.75
2021-08-27,2576.10009765625
2021-08-30,2553.949951171875
2021-08-31,2679.25
2021-09-01,2703.14990234375
2021-09-02,2733.199951171875
2021-09-03,2802.60009765625
2021-09-06,2844.89990234375
2021-09-07,2823.14990234375
2021-09-08,2800.0
2021-09-09,2818.199951171875
2021-09-13,2805.0
2021-09-14,2820.300048828125
2021-09-15,2841.949951171875
2021-09-16,2860.199951171875
2021-09-17,2898.550048828125
2021-09-20,2813.0
2021-09-21,2854.39990234375
2021-09-22,2842.85009765625
2021-09-23,2857.050048828125
2021-09-24,2931.0
2021-09-27,2879.35009765625
2021-09-28,2883.050048828125
2021-09-29,2843.25
2021-09-30,2790.199951171875
2021-10-01,2772.449951171875
2021-10-04,2745.89990234375
2021-10-05,2760.10009765625
2021-10-06,2728.949951171875
2021-10-07,2820.949951171875
2021-10-08,2817.949951171875
