Date,Close
2021-06-02,214.14999389648438
2021-06-03,215.6999969482422
2021-06-04,217.75
2021-06-07,215.25
2021-06-08,215.25
2021-06-09,212.85000610351562
2021-06-10,224.9499969482422
2021-06-11,222.75
2021-06-14,218.5500030517578
2021-06-15,217.0500030517578
2021-06-16,214.75
2021-06-17,213.0
2021-06-18,210.5
2021-06-21,207.85000610351562
2021-06-22,209.1999969482422
2021-06-23,209.0500030517578
2021-06-24,209.10000610351562
2021-06-25,208.5500030517578
2021-06-28,209.39999389648438
2021-06-29,207.85000610351562
2021-06-30,206.3000030517578
2021-07-01,205.6999969482422
2021-07-02,201.4499969482422
2021-07-05,200.35000610351562
2021-07-06,197.35000610351562
2021-07-07,206.0500030517578
2021-07-08,203.39999389648438
2021-07-09,204.0
2021-07-12,244.8000030517578
2021-07-13,243.6999969482422
2021-07-14,237.25
2021-07-15,241.75
2021-07-16,242.10000610351562
2021-07-19,236.4499969482422
2021-07-20,234.5500030517578
2021-07-22,235.85000610351562
2021-07-23,237.10000610351562
2021-07-26,235.0500030517578
2021-07-27,240.5500030517578
2021-07-28,241.25
2021-07-29,239.35000610351562
2021-07-30,238.60000610351562
2021-08-02,239.64999389648438
2021-08-03,236.85000610351562
2021-08-04,227.60000610351562
2021-08-05,218.25
2021-08-06,222.1999969482422
2021-08-09,217.3000030517578
2021-08-10,214.35000610351562
2021-08-11,211.0500030517578
2021-08-12,212.14999389648438
2021-08-13,213.1999969482422
2021-08-16,207.25
2021-08-17,205.25
2021-08-18,202.5500030517578
2021-08-20,177.8000030517578
2021-08-23,151.75
2021-08-24,157.4499969482422
2021-08-25,164.6999969482422
2021-08-26,160.14999389648438
2021-08-27,157.0
2021-08-30,157.25
2021-08-31,153.8000030517578
2021-09-01,156.4499969482422
2021-09-02,158.0500030517578
2021-09-03,156.8000030517578
2021-09-06,153.0500030517578
2021-09-07,137.75
2021-09-08,143.14999389648438
2021-09-09,157.35000610351562
2021-09-13,165.5
2021-09-14,160.4499969482422
2021-09-15,162.9499969482422
2021-09-16,161.60000610351562
2021-09-17,155.5
2021-09-20,153.5
2021-09-21,153.0500030517578
2021-09-22,152.25
2021-09-23,152.64999389648438
2021-09-24,151.35000610351562
2021-09-27,153.1999969482422
2021-09-28,151.89999389648438
2021-09-29,152.85000610351562
2021-09-30,155.6999969482422
2021-10-01,153.14999389648438
2021-10-04,154.39999389648438
2021-10-05,153.60000610351562
2021-10-06,151.8000030517578
2021-10-07,152.3000030517578
2021-10-08,153.10000610351562
