Date,Close
2021-06-02,323.0
2021-06-03,325.6499938964844
2021-06-04,334.95001220703125
2021-06-07,345.5
2021-06-08,352.75
2021-06-09,343.3500061035156
2021-06-10,344.75
2021-06-11,350.75
2021-06-14,355.95001220703125
2021-06-15,352.70001220703125
2021-06-16,349.3500061035156
2021-06-17,345.6499938964844
2021-06-18,337.3999938964844
2021-06-21,334.29998779296875
2021-06-22,337.8999938964844
2021-06-23,335.25
2021-06-24,334.6499938964844
2021-06-25,339.6499938964844
2021-06-28,342.79998779296875
2021-06-29,341.54998779296875
2021-06-30,339.6000061035156
2021-07-01,344.25
2021-07-02,344.8999938964844
2021-07-05,346.1000061035156
2021-07-06,316.8999938964844
2021-07-07,317.1000061035156
2021-07-08,306.3500061035156
2021-07-09,306.29998779296875
2021-07-12,307.45001220703125
2021-07-13,310.95001220703125
2021-07-14,309.54998779296875
2021-07-15,310.25
2021-07-16,311.25
2021-07-19,308.8500061035156
2021-07-20,302.1499938964844
2021-07-22,302.54998779296875
2021-07-23,295.54998779296875
2021-07-26,293.1499938964844
2021-07-27,291.3999938964844
2021-07-28,284.45001220703125
2021-07-29,292.8999938964844
2021-07-30,293.95001220703125
2021-08-02,296.8500061035156
2021-08-03,303.70001220703125
2021-08-04,298.1499938964844
2021-08-05,299.70001220703125
2021-08-06,300.04998779296875
2021-08-09,298.1000061035156
2021-08-10,294.20001220703125
2021-08-11,295.45001220703125
2021-08-12,306.0
2021-08-13,307.25
2021-08-16,303.70001220703125
2021-08-17,297.70001220703125
2021-08-18,293.3500061035156
2021-08-20,283.1000061035156
2021-08-23,276.95001220703125
2021-08-24,279.79998779296875
2021-08-25,284.3999938964844
2021-08-26,284.29998779296875
2021-08-27,285.75
2021-08-30,291.95001220703125
2021-08-31,287.29998779296875
2021-09-01,295.25
2021-09-02,293.1499938964844
2021-09-03,295.54998779296875
2021-09-06,297.45001220703125
2021-09-07,294.6000061035156
2021-09-08,295.25
2021-09-09,298.95001220703125
2021-09-13,301.20001220703125
2021-09-14,306.1000061035156
2021-09-15,311.95001220703125
2021-09-16,311.6499938964844
2021-09-17,308.6000061035156
2021-09-20,298.95001220703125
2021-09-21,301.95001220703125
2021-09-22,310.1000061035156
2021-09-23,321.5
2021-09-24,317.95001220703125
2021-09-27,331.6499938964844
2021-09-28,329.29998779296875
2021-09-29,330.25
2021-09-30,333.3500061035156
2021-10-01,333.29998779296875
2021-10-04,342.0
2021-10-05,344.95001220703125
2021-10-06,336.04998779296875
2021-10-07,376.5
2021-10-08,382.95001220703125
