Date,Close
2021-07-12,625.5
2021-07-13,626.25
2021-07-14,632.0499877929688
2021-07-15,622.6500244140625
2021-07-16,627.0499877929688
2021-07-19,626.25
2021-07-20,604.7999877929688
2021-07-22,635.4000244140625
2021-07-23,645.0499877929688
2021-07-26,646.7999877929688
2021-07-27,653.7999877929688
2021-07-28,652.5999755859375
2021-07-29,636.3499755859375
2021-07-30,632.9500122070312
2021-08-02,633.8499755859375
2021-08-03,651.0
2021-08-04,669.75
2021-08-05,650.5
2021-08-06,650.9500122070312
2021-08-09,651.9000244140625
2021-08-10,658.7000122070312
2021-08-11,656.4000244140625
2021-08-12,669.5999755859375
2021-08-13,671.4000244140625
2021-08-16,671.7999877929688
2021-08-17,676.2999877929688
2021-08-18,680.7000122070312
2021-08-20,666.2000122070312
2021-08-23,681.4500122070312
2021-08-24,669.0
2021-08-25,655.4000244140625
2021-08-26,651.8499755859375
2021-08-27,656.1500244140625
2021-08-30,659.0
2021-08-31,659.0999755859375
2021-09-01,658.4500122070312
2021-09-02,676.0999755859375
2021-09-03,697.75
2021-09-06,693.9500122070312
2021-09-07,702.0999755859375
2021-09-08,717.1500244140625
2021-09-09,696.7000122070312
2021-09-13,693.4000244140625
2021-09-14,689.9000244140625
2021-09-15,695.5
2021-09-16,699.7000122070312
2021-09-17,703.5499877929688
2021-09-20,678.5499877929688
2021-09-21,692.2999877929688
2021-09-22,687.8499755859375
2021-09-23,685.75
2021-09-24,673.5
2021-09-27,663.6500244140625
2021-09-28,664.0
2021-09-29,673.0
2021-09-30,671.8499755859375
2021-10-01,667.7999877929688
2021-10-04,676.5
2021-10-05,678.9000244140625
2021-10-06,678.6500244140625
2021-10-07,681.6500244140625
2021-10-08,660.1500244140625
